id,match_id,team_id,scored,conceded,tries,cons,pens,drops
10022,290393,262051,45,19,,,,
10023,289253,38,18,70,,,,
10024,289253,133753,70,18,,,,
10025,289275,81,23,20,2,2,2,0
10026,289275,16,20,23,2,2,2,0
10027,295099,2,33,20,5,4,0,0
10028,290389,113,3,6,,,,
10029,290389,264121,6,3,,,,
10030,295099,20,20,33,3,1,1,0
10031,298214,281617,46,36,,,,
10032,298214,124,36,46,,,,
10033,290385,242897,17,29,,,,
10034,290385,134,29,17,,,,
10035,289247,136,21,25,,,,
10036,289247,17,25,21,,,,
10037,289237,51,17,33,,,,
10038,289237,17,33,17,,,,
10039,290573,130,16,25,,,,
10040,290573,38,25,16,,,,
10041,289241,136,24,28,,,,
10042,289241,51,28,24,,,,
10043,295100,3,20,32,2,2,2,0
10044,295100,1,32,20,4,3,2,0
10045,289231,84914,12,34,,,,
10046,289231,113561,34,12,,,,
10047,283401,123,17,19,,,,
10048,283403,177675,73,12,,,,
10049,283403,124,12,73,,,,
10050,283407,123,10,12,,,,
10051,283407,124,12,10,,,,
10052,283401,177675,19,17,,,,
10053,283409,177674,8,26,,,,
10054,283409,177675,26,8,,,,
10055,281421,177673,11,42,,,,
10056,281421,104,42,11,,,,
10057,281429,27,36,11,,,,
10058,281429,42,11,36,,,,
10059,301196,28,8,71,1,0,1,0
10060,301196,11,71,8,10,5,0,0
10061,297030,264123,11,25,,,,
10062,297030,103,25,11,,,,
10063,281425,57,50,5,,,,
10064,281425,42,5,50,,,,
10065,301622,77,58,14,,,,
10066,301622,69,14,58,,,,
10067,281413,97,33,5,,,,
10068,281413,104,5,33,,,,
10069,281417,27,12,23,0,0,2,0
10070,281417,57,23,12,2,2,2,0
10071,281409,97,77,13,,,,
10072,281409,177673,13,77,,,,
10073,236319,6,17,34,2,2,1,0
10074,236319,8,34,17,3,2,4,1
10075,236313,8,20,18,2,2,1,1
10076,236313,5,18,20,0,0,6,0
10077,301199,29,20,5,2,2,2,0
10078,301199,28,5,20,1,0,0,0
10079,236311,6,35,34,5,2,2,0
10080,297046,28,23,3,2,2,2,0
10081,236311,2,34,35,3,2,5,0
10082,297046,35,3,23,0,0,1,0
10083,236309,10,43,20,4,4,5,0
10084,236309,3,20,43,2,2,2,0
10085,236307,5,23,19,1,0,5,1
10086,236307,4,19,23,1,1,3,1
10087,301194,29,20,17,3,1,1,0
10088,182005,23,28,18,3,2,3,0
10089,182005,11,18,28,2,1,2,0
10090,182007,9,9,24,0,0,3,0
10091,301194,25,17,20,3,1,0,0
10092,182007,3,24,9,2,1,4,0
10093,236317,10,13,24,1,1,1,1
10094,236317,5,24,13,2,1,4,0
10095,297057,51,38,13,,,,
10096,295103,1,44,8,6,3,2,0
10097,182008,20,32,22,4,3,2,0
10098,297057,38,13,38,,,,
10099,236315,10,15,29,0,0,5,0
10100,236315,6,29,15,4,3,1,0
10101,236305,9,13,62,1,1,2,0
10102,236305,8,62,13,9,7,1,0
10103,295103,9,8,44,1,0,1,0
10104,182008,12,22,32,3,2,1,0
10105,182002,6,15,6,0,0,5,0
10106,182002,4,6,15,0,0,2,0
10107,182004,15,33,36,4,2,3,0
10108,182004,2,36,33,3,3,5,0
10109,182006,10,64,19,9,8,1,0
10110,182006,82,19,64,3,2,0,0
10111,182001,8,47,9,7,6,0,0
10112,182001,16,9,47,0,0,3,0
10113,300907,12,9,18,0,0,2,0
10114,300907,81,18,9,2,0,2,0
10115,182000,81,17,16,2,2,1,0
10116,182000,82,16,17,1,1,3,0
10117,297052,35,10,31,1,1,1,0
10118,300908,21,29,22,5,0,0,0
10119,300908,7,22,29,3,2,1,0
10120,297052,57,31,10,5,2,0,0
10121,181999,5,64,0,10,7,0,0
10122,295101,2,13,22,1,1,2,0
10123,181999,11,0,64,0,0,0,0
10124,295101,3,22,13,3,2,1,0
10125,181998,25,15,17,2,1,1,0
10126,181998,12,17,15,2,2,1,0
10127,295104,9,27,10,2,2,1,0
10128,295104,2,10,27,1,1,1,0
10129,298540,142722,36,13,,,,
10130,298540,64,13,36,,,,
10131,181997,14,47,15,7,6,0,0
10132,181995,10,45,16,5,4,4,0
10133,181996,3,16,9,1,1,3,0
10134,181996,20,9,16,0,0,3,0
10135,181997,29,15,47,2,1,1,0
10136,181995,16,16,45,2,0,2,0
10137,181994,2,16,34,1,1,3,0
10138,181994,5,34,16,3,2,4,1
10139,181993,23,26,5,2,2,4,0
10140,301204,11,25,32,3,1,1,0
10141,297055,105,0,49,,,,
10142,297055,51,49,0,,,,
10143,181993,15,5,26,1,0,0,0
10144,295102,20,15,26,2,1,1,0
10145,301204,29,32,25,5,2,1,0
10146,295102,4,26,15,2,2,4,0
10147,181991,81,10,43,1,1,1,0
10148,301198,33,18,10,0,0,2,0
10149,301198,25,10,18,1,1,1,0
10150,181990,25,18,41,2,1,2,0
10151,181990,9,41,18,5,5,2,0
10152,181991,8,43,10,7,4,0,0
10153,297061,28,11,42,1,0,2,0
10154,297061,57,42,11,6,2,0,0
10155,181988,82,21,35,3,3,0,0
10156,295105,4,21,13,2,1,3,0
10157,300909,18,16,14,1,1,2,0
10158,181988,16,35,21,5,2,2,0
10159,295105,1,13,21,1,1,2,0
10160,300909,57,14,16,2,2,0,0
10161,300910,57,64,7,10,3,0,0
10162,181987,3,44,10,6,4,2,0
10163,300910,21,7,64,1,1,0,0
10164,296957,25,17,57,2,1,1,0
10165,181987,12,10,44,1,1,1,0
10166,296957,14,57,17,9,2,0,0
10167,299088,84914,17,8,,,,
10168,299088,138785,8,17,,,,
10169,299120,101,12,52,,,,
10170,299120,130,52,12,,,,
10171,295108,1,57,14,8,7,1,0
10172,181986,2,39,16,5,4,2,0
10173,181985,6,65,3,11,5,0,0
10174,299091,94143,11,25,,,,
10175,299091,138785,25,11,,,,
10176,295108,20,14,57,2,2,0,0
10177,181986,11,16,39,1,1,3,0
10178,181985,29,3,65,0,0,1,0
10179,181980,82,14,58,1,0,3,0
10180,181981,10,54,9,7,5,2,1
10181,181981,81,9,54,0,0,3,0
10182,181980,8,58,14,9,5,1,0
10183,181984,25,18,23,2,1,2,0
10184,301804,59,43,14,,,,
10185,301207,28,10,85,1,1,1,0
10186,181983,15,6,46,0,0,2,0
10187,181984,20,23,18,2,2,3,0
10188,301804,60,14,43,,,,
10189,301207,10,85,10,12,4,0,0
10190,181983,5,46,6,6,2,4,0
10191,266079,52,33,24,,,,
10192,257959,14,30,30,4,2,2,0
10193,257959,15,30,30,4,2,2,0
10194,266079,132,24,33,,,,
10195,256469,25,6,20,0,0,2,0
10196,256469,23,20,6,1,0,2,0
10197,266075,63,22,19,,,,
10198,266075,67,19,22,,,,
10199,266073,63,26,30,,,,
10200,266073,52,30,26,,,,
10201,266063,100,18,36,,,,
10202,266063,52,36,18,,,,
10203,267301,142721,29,3,,,,
10204,267301,114,3,29,,,,
10205,259409,29,23,13,2,2,2,1
10206,256473,14,27,22,3,2,2,0
10207,256473,23,22,27,2,0,2,0
10208,259409,204,13,23,1,1,1,1
10209,257963,16,33,19,3,2,2,0
10210,257963,11,19,33,2,0,2,0
10211,267131,79,34,23,,,,
10212,267131,267121,23,34,,,,
10213,266071,100,26,21,,,,
10214,266071,67,21,26,,,,
10215,266065,132,3,42,,,,
10216,268423,25,18,47,3,0,1,0
10217,249671,82,3,20,0,0,1,0
10218,266065,67,42,3,,,,
10219,268423,14,47,18,5,2,2,0
10220,265733,95,35,25,,,,
10221,249671,18,20,3,3,1,1,0
10222,259405,29,33,7,5,2,0,0
10223,259405,182835,7,33,1,1,0,0
10224,265733,113561,25,35,,,,
10225,181971,81,17,10,2,2,1,0
10226,263335,25,16,15,1,1,2,0
10227,256481,81,10,13,1,1,1,0
10228,262871,101,17,34,,,,
10229,181971,16,10,17,1,1,1,0
10230,263335,81,15,16,2,1,1,0
10231,272993,272969,8,20,,,,
10232,272993,55,20,8,,,,
10233,256481,23,13,10,1,1,2,0
10234,262871,130,34,17,,,,
10235,257967,23,20,31,1,0,2,0
10236,272989,50,12,36,,,,
10237,272989,55,36,12,,,,
10238,257967,16,31,20,3,2,2,0
10239,265731,142722,15,0,,,,
10240,181977,6,28,13,3,2,3,0
10241,265731,95,0,15,,,,
10242,181977,14,13,28,1,1,2,0
10243,257969,14,39,29,5,4,2,0
10244,181978,23,10,45,1,1,1,0
10245,265725,113561,54,3,,,,
10246,265725,84916,3,54,,,,
10247,265727,142722,26,5,,,,
10248,257969,15,29,39,3,1,2,0
10249,181978,2,45,10,5,4,4,0
10250,265727,95,5,26,,,,
10251,272985,272969,30,15,,,,
10252,264159,115,5,60,,,,
10253,181973,25,7,50,1,1,0,0
10254,272985,50,15,30,,,,
10255,264159,117,60,5,,,,
10256,181973,3,50,7,7,6,1,0
10257,264157,128,50,15,,,,
10258,264157,111,15,50,,,,
10259,181975,15,25,16,2,0,5,0
10260,181975,11,16,25,2,0,2,0
10261,181970,23,34,32,3,2,5,0
10262,264147,116,7,24,,,,
10263,298544,264121,22,32,,,,
10264,298544,114,32,22,,,,
10265,181972,9,32,10,2,2,6,0
10266,181972,20,10,32,1,1,1,0
10267,181970,5,32,34,4,3,2,0
10268,264147,117,24,7,,,,
10269,264149,115,5,82,,,,
10270,264149,128,82,5,,,,
10271,181976,10,16,26,1,1,3,0
10272,181979,9,38,11,5,5,1,0
10273,264145,116,10,28,,,,
10274,181976,8,26,16,2,2,4,0
10275,181979,12,11,38,1,0,2,0
10276,264145,128,28,10,,,,
10277,264143,117,31,12,,,,
10278,264143,111,12,31,,,,
10279,262859,48,12,16,,,,
10280,262859,133753,16,12,,,,
10281,299098,84915,0,82,,,,
10282,299098,122,82,0,,,,
10283,262855,48,29,24,,,,
10284,262855,38,24,29,,,,
10285,301208,29,42,20,5,2,2,0
10286,262851,38,22,53,,,,
10287,262851,133753,53,22,,,,
10288,301208,33,20,42,3,1,1,0
10289,300918,81,52,3,7,3,0,0
10290,262845,95,32,12,,,,
10291,300918,7,3,52,0,0,1,0
10292,299102,95,48,0,,,,
10293,299102,122,0,48,,,,
10294,262845,51,12,32,,,,
10295,262843,95,14,35,,,,
10296,262843,17,35,14,,,,
10297,300921,18,47,9,7,2,0,0
10298,300921,21,9,47,0,0,2,0
10299,299103,48,44,5,,,,
10300,299103,105,5,44,,,,
10301,295109,3,26,14,4,3,0,0
10302,295109,9,14,26,2,2,0,0
10303,262833,84914,49,3,,,,
10304,262833,94143,3,49,,,,
10305,259385,63,14,20,,,,
10306,259385,67,20,14,,,,
10307,262123,134,0,82,,,,
10308,262129,117532,106,0,,,,
10309,262129,164,0,106,,,,
10310,240809,14,20,14,3,1,1,0
10311,262123,164,82,0,,,,
10312,240809,11,14,20,2,2,0,0
10313,240805,16,40,12,5,3,3,0
10314,300922,72,40,0,,,,
10315,300922,88,0,40,,,,
10316,240805,11,12,40,2,1,0,0
10317,295110,20,14,25,1,0,3,0
10318,295110,9,25,14,3,2,1,1
10319,298890,5,20,22,1,2,2,0
10320,298890,4,22,20,3,2,1,0
10321,300923,91,22,24,,,,
10322,300923,22,24,22,,,,
10323,240799,25,17,13,1,0,2,0
10324,240803,25,13,23,1,1,2,0
10325,240799,82,13,17,1,1,2,0
10326,240803,15,23,13,2,2,3,0
10327,299063,81,16,15,1,1,2,0
10328,242923,123,14,25,,,,
10329,242923,177674,25,14,,,,
10330,299063,16,15,16,2,1,1,0
10331,300915,56,14,48,,,,
10332,300915,27,48,14,,,,
10333,242927,123,22,17,,,,
10334,242927,177675,17,22,,,,
10335,242917,177674,17,23,,,,
10336,242917,177675,23,17,,,,
10337,295111,4,25,7,1,1,6,0
10338,295111,3,7,25,1,1,0,0
10339,239329,177673,17,24,,,,
10340,239329,40,24,17,,,,
10341,239325,177673,3,68,,,,
10342,239325,104,68,3,,,,
10343,299068,15,18,28,2,1,2,0
10344,295112,1,38,38,5,5,1,0
10345,299068,16,28,18,3,2,2,0
10346,295112,2,38,38,6,4,0,0
10347,239321,40,28,33,,,,
10348,239321,104,33,28,,,,
10349,220545,35,10,28,,,,
10350,220545,42,28,10,,,,
10351,301899,66,43,13,,,,
10352,301899,73,13,43,,,,
10353,220541,82,24,20,,,,
10354,220541,42,20,24,,,,
10355,220937,18,41,7,5,2,2,0
10356,220937,214,7,41,1,1,0,0
10357,220533,57,6,13,0,0,2,0
10358,220535,35,29,22,4,2,1,0
10359,220533,29,13,6,1,1,2,0
10360,220535,82,22,29,3,2,1,0
10361,298556,142722,22,18,,,,
10362,298556,67,18,22,,,,
10363,300926,7,10,33,1,1,1,0
10364,300924,57,6,22,0,0,2,0
10365,300926,18,33,10,5,2,0,0
10366,300924,81,22,6,3,1,1,0
10367,222847,113561,20,19,,,,
10368,222847,84916,19,20,,,,
10369,229319,132,134,0,,,,
10370,229319,103,0,134,,,,
10371,300925,21,17,43,2,2,1,0
10372,300925,12,43,17,5,2,2,0
10373,222841,126,5,49,,,,
10374,222841,98077,49,5,,,,
10375,229321,128,10,86,,,,
10376,229321,5,86,10,,,,
10377,222837,105,17,23,,,,
10378,298558,63,25,21,,,,
10379,222837,84916,23,17,,,,
10380,298558,67,21,25,,,,
10381,220933,18,37,0,5,3,2,0
10382,220933,204,0,37,0,0,0,0
10383,220527,29,51,3,7,2,2,0
10384,229315,132,67,17,,,,
10385,220527,182835,3,51,0,0,1,0
10386,229315,62,17,67,,,,
10387,229313,128,61,10,,,,
10388,229313,103,10,61,,,,
10389,229307,132,17,61,,,,
10390,229307,5,61,17,,,,
10391,229309,128,20,30,,,,
10392,229309,62,30,20,,,,
10393,229303,67,32,31,,,,
10394,229303,39,31,32,,,,
10395,300928,139,10,37,,,,
10396,300928,108,37,10,,,,
10397,220523,57,66,0,9,4,0,0
10398,220523,182835,0,66,0,0,0,0
10399,222833,101,41,10,,,,
10400,222833,130,10,41,,,,
10401,222829,101,10,6,,,,
10402,222829,138,6,10,,,,
10403,300929,13,25,28,,,,
10404,229299,63,22,19,,,,
10405,229299,39,19,22,,,,
10406,300929,56,28,25,,,,
10407,222823,36,31,22,,,,
10408,222823,138785,22,31,,,,
10409,298559,100,18,62,,,,
10410,298559,52,62,18,,,,
10411,222821,84914,26,23,,,,
10412,222821,38,23,26,,,,
10413,222817,84914,22,43,,,,
10414,222817,36,43,22,,,,
10415,222813,48,8,37,,,,
10416,222813,95,37,8,,,,
10417,300927,27,93,0,,,,
10418,208361,177673,31,12,,,,
10419,208361,177674,12,31,,,,
10420,282473,281617,7,12,,,,
10421,282473,124,12,7,,,,
10422,300927,91,0,93,,,,
10423,208359,177674,18,38,,,,
10424,208359,177675,38,18,,,,
10425,301900,66,39,0,,,,
10426,208355,177673,23,11,,,,
10427,298560,142722,23,13,,,,
10428,301900,173647,0,39,,,,
10429,208355,177675,11,23,,,,
10430,298560,63,13,23,,,,
10431,192975,14,43,19,7,4,0,0
10432,192975,160,19,43,3,2,0,0
10433,194527,57,7,28,1,1,0,0
10434,194527,11,28,7,3,2,2,0
10435,207093,125,3,31,,,,
10436,207093,171355,31,3,,,,
10437,301949,138785,77,0,,,,
10438,204101,35,14,29,,,,
10439,301949,94143,0,77,,,,
10440,204101,42,29,14,,,,
10441,204655,52,25,21,,,,
10442,204655,13,21,25,,,,
10443,211169,40,25,29,,,,
10444,211169,104,29,25,,,,
10445,205043,63,10,33,,,,
10446,205043,67,33,10,,,,
10447,190181,35,29,17,,,,
10448,190181,42,17,29,,,,
10449,187171,50,23,22,,,,
10450,187171,55,22,23,,,,
10451,187159,35,52,11,,,,
10452,194517,23,40,13,5,2,2,0
10453,194517,57,13,40,1,1,2,0
10454,211161,97,32,14,,,,
10455,187159,39,11,52,,,,
10456,211161,104,14,32,,,,
10457,187167,54,39,12,,,,
10458,187167,50,12,39,,,,
10459,187163,54,38,5,,,,
10460,211165,97,27,28,,,,
10461,211165,40,28,27,,,,
10462,187163,55,5,38,,,,
10463,187155,79,45,10,,,,
10464,187155,62,10,45,,,,
10465,300332,78,36,45,,,,
10466,300332,53,45,36,,,,
10467,300930,85,29,32,,,,
10468,300930,74,32,29,,,,
10469,187157,132,3,63,,,,
10470,187157,128,63,3,,,,
10471,187151,128,21,30,,,,
10472,187151,62,30,21,,,,
10473,187149,24,38,8,,,,
10474,187149,79,8,38,,,,
10475,301950,94143,6,71,,,,
10476,301950,113561,71,6,,,,
10477,176588,14,34,21,4,2,2,0
10478,176588,16,21,34,2,1,2,0
10479,187141,24,77,3,,,,
10480,187141,128,3,77,,,,
10481,187145,132,3,63,,,,
10482,187145,79,63,3,,,,
10483,175505,20,29,30,2,2,5,0
10484,175505,2,30,29,3,3,3,0
10485,300334,69,7,86,,,,
10486,300334,53,86,7,,,,
10487,300899,90,7,48,,,,
10488,176586,14,35,10,4,2,2,0
10489,300899,27,48,7,,,,
10490,176586,11,10,35,1,1,1,0
10491,180911,57,30,17,3,3,3,0
10492,180913,29,42,33,6,2,0,0
10493,180911,214,17,30,2,2,1,0
10494,180913,182835,33,42,5,3,0,0
10495,187133,82,45,13,,,,
10496,301021,15,29,30,4,2,1,0
10497,187133,64,13,45,,,,
10498,301021,11,30,29,4,2,2,0
10499,175503,20,10,39,1,1,1,0
10500,175503,15,39,10,5,4,2,0
10501,187129,100,12,43,,,,
10502,187129,64,43,12,,,,
10503,300937,134,24,36,,,,
10504,300937,41,36,24,,,,
10505,180910,57,27,19,2,1,2,0
10506,180910,204,19,27,1,1,2,0
10507,300931,88,22,23,,,,
10508,300931,139,23,22,,,,
10509,301903,69,5,19,,,,
10510,301903,65,19,5,,,,
10511,300336,69,36,48,,,,
10512,300336,78,48,36,,,,
10513,301901,73,55,7,,,,
10514,301901,173647,7,55,,,,
10515,187123,120,28,6,,,,
10516,187123,116,6,28,,,,
10517,187125,115,0,63,,,,
10518,187125,111,63,0,,,,
10519,175501,15,27,17,3,3,2,0
10520,175501,2,17,27,1,0,4,0
10521,180903,29,37,9,6,2,1,0
10522,180903,185627,9,37,0,0,2,1
10523,301902,112,24,20,,,,
10524,301902,107,20,24,,,,
10525,187187,117,19,8,,,,
10526,187189,115,0,41,,,,
10527,187189,120,41,0,,,,
10528,187187,111,8,19,,,,
10529,180106,101,0,76,,,,
10530,180106,138785,76,0,,,,
10531,180105,130,33,15,,,,
10532,180105,138,15,33,,,,
10533,180108,101,13,37,,,,
10534,180103,105,8,67,,,,
10535,180103,51,67,8,,,,
10536,180108,138,37,13,,,,
10537,180110,130,7,13,,,,
10538,180110,138785,13,7,,,,
10539,180101,124783,15,18,,,,
10540,180101,84916,18,15,,,,
10541,180107,105,13,30,,,,
10542,180107,84914,30,13,,,,
10543,187181,116,13,11,,,,
10544,187181,111,11,13,,,,
10545,187183,120,13,23,,,,
10546,180102,113561,45,12,,,,
10547,187183,117,23,13,,,,
10548,300811,26,42,17,6,4,0,0
10549,180102,122,12,45,,,,
10550,180099,113561,35,25,,,,
10551,180099,84916,25,35,,,,
10552,180100,124783,25,31,,,,
10553,300811,35,17,42,3,1,0,0
10554,180100,122,31,25,,,,
10555,180097,10,83,0,13,4,0,0
10556,301904,99,12,31,,,,
10557,301904,112,31,12,,,,
10558,300934,108,18,18,,,,
10559,180097,33,0,83,0,0,0,0
10560,300934,83,18,18,,,,
10561,298756,6,20,37,2,2,2,0
10562,298756,8,37,20,5,2,2,0
10563,180095,10,85,10,11,3,0,0
10564,180091,48,52,23,,,,
10565,180095,28,10,85,2,0,0,0
10566,180091,38,23,52,,,,
10567,180089,48,10,42,,,,
10568,180089,95,42,10,,,,
10569,180087,95,10,33,,,,
10570,180087,38,33,10,,,,
10571,300935,56,34,24,,,,
10572,300935,90,24,34,,,,
10573,174569,21,24,12,,,,
10574,174569,26,12,24,,,,
10575,174567,21,28,11,,,,
10576,174567,42,11,28,,,,
10577,300936,61,23,10,,,,
10578,300936,94,10,23,,,,
10579,174565,26,22,7,,,,
10580,174565,42,7,22,,,,
10581,177684,177673,46,0,,,,
10582,177684,177674,0,46,,,,
10583,299248,3,54,7,8,7,0,0
10584,177680,123,57,3,,,,
10585,299248,20,7,54,1,1,0,0
10586,177680,177674,3,57,,,,
10587,177682,123,33,8,,,,
10588,177682,177673,8,33,,,,
10589,170028,16,22,13,3,2,1,0
10590,170028,11,13,22,1,1,2,0
10591,300942,89,15,18,,,,
10592,300942,61,18,15,,,,
10593,173123,18,47,14,,,,
10594,173123,42,14,47,,,,
10595,300812,25,29,10,4,2,1,0
10596,170029,25,35,3,4,2,2,0
10597,170029,57,3,35,0,0,1,0
10598,300812,7,10,29,1,1,1,0
10599,300945,31,36,27,,,,
10600,300945,89,27,36,,,,
10601,300946,47,35,27,,,,
10602,300946,86,27,35,,,,
10603,171361,125,16,25,,,,
10604,171361,134,25,16,,,,
10605,170024,25,12,42,2,1,0,0
10606,300932,171355,61,20,,,,
10607,170024,15,42,12,3,2,2,0
10608,164005,57,26,40,3,1,2,0
10609,164005,11,40,26,6,2,0,0
10610,300932,117532,20,61,,,,
10611,164750,97,49,9,,,,
10612,164750,40,9,49,,,,
10613,169704,53,69,3,,,,
10614,169704,40,3,69,,,,
10615,164748,97,17,54,,,,
10616,164748,53,54,17,,,,
10617,167514,63,24,18,,,,
10618,167514,62,18,24,,,,
10619,167776,63,29,17,,,,
10620,167776,79,17,29,,,,
10621,300939,94,17,13,,,,
10622,300939,84,13,17,,,,
10623,303279,116,22,23,,,,
10624,303279,63,23,22,,,,
10625,167264,132,26,22,,,,
10626,167264,79,22,26,,,,
10627,300940,30,37,7,,,,
10628,300940,85,7,37,,,,
10629,300810,25,65,19,9,3,1,0
10630,167261,39,18,22,,,,
10631,167261,42,22,18,,,,
10632,167259,35,19,21,,,,
10633,167259,39,21,19,,,,
10634,300810,35,19,65,3,2,0,0
10635,300814,25,27,10,3,2,2,0
10636,300814,26,10,27,1,1,1,0
10637,301951,113561,10,13,,,,
10638,301959,49,52,14,,,,
10639,300813,7,43,6,6,2,0,0
10640,166906,24,23,26,,,,
10641,166904,82,20,18,,,,
10642,301951,138785,13,10,,,,
10643,301959,36,14,52,,,,
10644,300813,35,6,43,0,0,2,0
10645,166906,67,26,23,,,,
10646,166904,67,18,20,,,,
10647,162318,106,7,70,,,,
10648,162318,124783,70,7,,,,
10649,164517,27,7,35,1,1,0,0
10650,164517,29,35,7,4,3,3,0
10651,164515,57,19,13,3,2,0,0
10652,164515,29,13,19,1,1,2,0
10653,300809,7,26,9,2,2,3,0
10654,164516,57,33,9,3,2,2,0
10655,300809,26,9,26,0,0,2,0
10656,164516,214,9,33,0,0,2,0
10657,161858,14,26,29,3,1,2,0
10658,164513,27,28,21,3,2,2,0
10659,301952,122,44,13,,,,
10660,301952,84916,13,44,,,,
10661,161858,15,29,26,3,1,2,0
10662,164513,204,21,28,2,1,2,0
10663,301953,122,24,38,,,,
10664,301953,84916,38,24,,,,
10665,300941,87,38,3,,,,
10666,300941,30,3,38,,,,
10667,164512,27,41,9,5,4,2,0
10668,164512,214,9,41,0,0,2,0
10669,303228,63,15,14,,,,
10670,303228,79,14,15,,,,
10671,301332,15,10,13,1,1,1,0
10672,300951,74,34,22,,,,
10673,300951,68,22,34,,,,
10674,301332,11,13,10,1,1,2,0
10675,300898,14,68,7,8,2,0,0
10676,300898,29,7,68,1,1,0,0
10677,301957,130,7,82,,,,
10678,301957,133753,82,7,,,,
10679,301966,136,29,21,,,,
10680,301963,136,39,22,,,,
10681,301963,17,22,39,,,,
10682,301966,51,21,29,,,,
10683,300949,84,23,14,,,,
10684,300949,31,14,23,,,,
10685,301964,48,13,18,,,,
10686,301964,51,18,13,,,,
10687,302031,33,0,62,0,0,0,0
10688,164511,57,33,17,5,4,0,0
10689,302068,29,48,26,7,2,1,0
10690,302031,10,62,0,9,4,1,0
10691,164511,204,17,33,3,1,0,0
10692,302068,57,26,48,3,3,0,0
10693,162315,101,3,52,,,,
10694,162315,84914,52,3,,,,
10695,161856,15,20,18,2,2,2,0
10696,301967,49,10,47,,,,
10697,301967,26,47,10,,,,
10698,161856,16,18,20,0,0,2,0
10699,162314,130,16,18,,,,
10700,162314,105,18,16,,,,
10701,301334,25,23,33,4,0,1,0
10702,301334,16,33,23,5,3,0,0
10703,162311,84914,17,37,,,,
10704,162311,38,37,17,,,,
10705,162310,105,34,5,,,,
10706,162310,122,5,34,,,,
10707,162313,138,13,7,,,,
10708,162313,122,7,13,,,,
10709,162309,130,38,17,,,,
10710,162309,138,17,38,,,,
10711,162813,33,15,27,,,,
10712,162813,29,27,15,,,,
10713,162809,10,40,5,6,2,0,0
10714,162809,29,5,40,1,0,0,0
10715,162299,113561,0,60,,,,
10716,162299,138785,60,0,,,,
10717,162296,138785,74,13,,,,
10718,162296,84916,13,74,,,,
10719,162811,10,111,0,,,,
10720,162298,94143,19,15,,,,
10721,162298,84916,15,19,,,,
10722,162811,33,0,111,,,,
10723,162294,48,49,31,,,,
10724,162295,94143,19,25,,,,
10725,162294,51,31,49,,,,
10726,162295,113561,25,19,,,,
10727,162291,51,10,35,,,,
10728,162291,17,35,10,,,,
10729,162289,48,8,36,,,,
10730,162289,17,36,8,,,,
10731,155827,33,3,37,,,,
10732,155827,26,37,3,,,,
10733,155824,26,44,17,,,,
10734,155824,35,17,44,,,,
10735,300933,90,3,50,,,,
10736,300933,22,50,3,,,,
10737,155822,33,25,27,,,,
10738,155822,35,27,25,,,,
10739,262115,75,32,13,,,,
10740,262115,109,13,32,,,,
10741,262111,75,19,22,,,,
10742,262111,50,22,19,,,,
10743,301336,23,34,20,4,2,2,0
10744,301336,11,20,34,2,2,2,0
10745,302006,28,11,27,1,0,0,0
10746,262119,50,48,20,,,,
10747,262119,109,20,48,,,,
10748,302006,12,27,11,2,3,2,0
10749,93502,9,9,8,0,0,3,0
10750,93504,6,21,18,2,1,2,1
10751,93504,4,18,21,2,1,2,0
10752,93502,4,8,9,1,0,1,0
10753,93500,6,11,9,1,0,2,0
10754,93500,5,9,11,0,0,2,1
10755,93499,1,12,19,2,1,0,0
10756,93499,9,19,12,2,0,2,1
10757,93498,3,10,22,1,1,1,0
10758,93498,4,22,10,3,2,1,0
10759,93497,3,36,6,3,3,5,0
10760,93497,20,6,36,0,0,2,0
10761,93496,14,0,66,0,0,0,0
10762,93496,4,66,0,9,9,1,0
10763,93493,1,16,12,1,1,2,1
10764,302055,33,16,22,1,1,2,0
10765,302055,18,22,16,3,2,1,0
10766,93493,2,12,16,0,0,3,1
10767,93492,9,14,19,1,0,3,0
10768,93494,10,25,7,3,2,2,0
10769,93492,16,19,14,1,1,4,0
10770,93494,81,7,25,1,1,0,0
10771,303233,75,19,17,,,,
10772,303233,50,17,19,,,,
10773,93490,15,5,13,1,0,0,0
10774,302070,29,28,30,4,2,0,0
10775,302070,82,30,28,3,2,2,0
10776,93490,5,13,5,1,1,2,0
10777,93491,6,68,22,10,9,0,0
10778,93491,57,22,68,3,2,0,1
10779,93489,81,25,9,1,1,6,0
10780,93488,20,27,10,4,2,1,0
10781,93489,12,9,25,0,0,3,0
10782,93488,11,10,27,1,1,1,0
10783,93487,25,23,23,3,1,2,0
10784,93487,23,23,23,2,2,3,0
10785,93486,82,7,81,1,1,0,0
10786,93486,4,81,7,12,9,1,0
10787,93484,3,62,12,9,7,1,0
10788,93484,57,12,62,2,1,0,0
10789,93485,10,13,12,1,1,2,0
10790,93485,2,12,13,0,0,2,2
10791,301968,26,30,24,,,,
10792,301968,36,24,30,,,,
10793,93483,14,7,27,1,1,0,0
10794,93483,15,27,7,2,1,4,1
10795,93480,6,67,5,11,6,0,0
10796,93480,11,5,67,1,0,0,0
10797,302298,7,32,37,4,2,2,0
10798,302298,27,37,32,4,2,2,0
10799,93481,1,67,3,10,7,1,0
10800,93481,12,3,67,0,0,1,0
10801,93477,20,53,17,9,4,0,0
10802,93478,23,18,31,3,0,1,0
10803,93477,57,17,53,3,1,0,0
