id,date,match_type,match_id,team_id,scored,conceded,tries,cons,pens,drops,name,pos,pts
97,2018-05-12,1,299200,97,26,28,,,,,Colombia,41,48.356434
95,2018-05-16,1,299099,95,55,6,,,,,Kazakhstan,61,42.1372
98077,2018-05-16,1,299099,98077,6,55,,,,,Mongolia,-1,-1.0
116,2018-05-09,1,298543,116,57,0,,,,,Ghana,93,30.0
114,2018-05-09,1,298543,114,0,57,,,,,Rwanda,91,30.982022999999998
33,2018-05-05,1,299197,33,28,12,3.0,2.0,2.0,0.0,Brazil,27,55.909732999999996
28,2018-05-05,1,299197,28,12,28,2.0,1.0,0.0,0.0,Chile,28,54.94311999999999
49,2018-05-12,1,299096,49,21,30,,,,,Korea,29,54.386683999999995
26,2018-05-12,1,299096,26,30,21,,,,,Hong Kong,22,59.65738
112,2018-05-12,1,299231,112,63,12,,,,,Turks and Caicos Islands,-1,-1.0
99,2018-05-12,1,299231,99,12,63,,,,,British Virgin Islands,-1,-1.0
74,2018-05-12,1,297112,74,10,57,,,,,Finland,98,28.529396000000002
30,2018-05-12,1,297112,30,57,10,,,,,Denmark,82,34.894690000000004
173647,2018-05-11,1,299147,173647,7,5,,,,,Curacao,-1,-1.0
65,2018-05-11,1,299147,65,5,7,,,,,Guadeloupe,-1,-1.0
102,2018-05-19,1,299262,102,14,17,,,,,St Lucia,-1,-1.0
129,2018-05-19,1,299262,129,17,14,,,,,St Vincent and Grenadines,82,34.914615999999995
29,2018-06-02,1,299408,29,29,10,2.0,2.0,2.0,0.0,Uruguay,18,65.36683000000001
264769,2018-06-02,1,299408,264769,10,29,1.0,1.0,1.0,0.0,Fiji Warriors,-1,-1.0
116,2018-05-12,1,298545,116,23,17,,,,,Ghana,93,30.0
132,2018-05-12,1,298545,132,17,23,,,,,Mauritius,90,31.265959999999996
117532,2018-05-12,1,297113,117532,16,47,,,,,Estonia,-1,-1.0
68,2018-05-12,1,297113,68,47,16,,,,,Norway,96,29.516253000000003
33,2018-05-19,1,299202,33,67,5,,,,,Brazil,26,56.81474300000001
59,2018-05-12,1,299145,59,28,48,,,,,Bermuda,76,37.391884000000005
173646,2018-05-12,1,299145,173646,48,28,,,,,USA South Panthers,-1,-1.0
97,2018-05-19,1,299202,97,5,67,,,,,Colombia,43,47.674294
23,2018-06-09,1,298546,23,34,17,3.0,4.0,2.0,0.0,Japan,11,75.658325
20,2018-06-09,1,298546,20,17,34,2.0,2.0,1.0,0.0,Italy,14,71.09816
70,2018-05-19,1,299148,70,27,24,,,,,Trinidad and Tobago,-1,-1.0
59,2018-05-19,1,299148,59,24,27,,,,,Bermuda,76,37.391884000000005
28,2018-05-19,1,299201,28,97,0,,,,,Chile,30,54.038109999999996
53,2018-05-19,1,299201,53,0,97,,,,,Paraguay,39,49.21716
26,2018-05-26,1,299105,26,91,10,,,,,Hong Kong,22,60.43031
36,2018-05-26,1,299105,36,10,91,,,,,Malaysia,48,46.264854
38,2018-05-26,1,299106,38,21,28,,,,,Thailand,72,38.184395
48,2018-05-26,1,299106,48,28,21,,,,,Chinese Taipei,65,39.350555
81,2018-05-31,1,301092,81,16,15,2.0,0.0,2.0,0.0,Georgia,12,73.96135
195111,2018-05-31,1,301092,195111,15,16,2.0,1.0,1.0,0.0,French Barbarians,-1,-1.0
39,2018-05-26,1,299204,39,16,34,,,,,Uganda,35,50.685665
35,2018-05-26,1,299204,35,34,16,,,,,Kenya,30,54.238052
107,2018-06-09,1,299150,107,17,39,,,,,Dominican Republic,-1,-1.0
65,2018-06-09,1,299150,65,39,17,,,,,Guadeloupe,-1,-1.0
6,2018-06-09,1,297138,6,18,9,2.0,1.0,2.0,0.0,Australia,4,85.49425
3,2018-06-09,1,297138,3,9,18,0.0,0.0,2.0,0.0,Ireland,2,89.11140400000001
7,2018-06-16,1,299245,7,16,13,1.0,0.0,0.0,0.0,Germany,29,54.4171
27,2018-06-16,1,299245,27,13,16,1.0,1.0,2.0,0.0,Portugal,23,59.51095
5,2018-06-09,1,299062,5,42,39,5.0,2.0,2.0,0.0,South Africa,7,82.76579
10,2018-06-09,1,298754,10,10,23,1.0,1.0,1.0,0.0,Argentina,9,78.221924
117532,2018-06-09,1,297039,117532,10,77,,,,,Estonia,-1,-1.0
74,2018-06-09,1,297039,74,77,10,,,,,Finland,99,27.534190999999996
1,2018-06-09,1,299062,1,39,42,5.0,2.0,2.0,0.0,England,3,86.23212
4,2018-06-09,1,298754,4,23,10,2.0,2.0,3.0,0.0,Wales,5,84.44887
23,2018-06-16,1,298547,23,22,25,3.0,2.0,1.0,0.0,Japan,11,76.0243
20,2018-06-16,1,298547,20,25,22,3.0,2.0,2.0,0.0,Italy,14,70.732185
14,2018-06-16,1,299069,14,37,15,6.0,2.0,1.0,0.0,Fiji,9,77.93202
77,2018-06-09,1,299149,77,20,19,,,,,Cayman Islands,52,45.195084
59,2018-06-09,1,299149,59,19,20,,,,,Bermuda,75,37.391884000000005
81,2018-06-16,1,299069,81,15,37,2.0,1.0,1.0,0.0,Georgia,12,74.752426
25,2018-06-09,1,298659,25,10,48,1.0,0.0,1.0,0.0,Canada,21,61.979583999999996
11,2018-06-09,1,298795,11,62,13,9.0,4.0,1.0,0.0,United States of America,15,69.23054
2,2018-06-09,1,298659,2,48,10,7.0,5.0,1.0,0.0,Scotland,6,83.832275
8,2018-06-16,1,296320,8,26,13,4.0,3.0,0.0,0.0,New Zealand,1,93.99275
57,2018-06-09,1,298795,57,13,62,1.0,1.0,2.0,0.0,Russia,19,63.26582
6,2018-06-16,1,297139,6,21,26,3.0,2.0,0.0,0.0,Australia,3,86.55596
9,2018-06-16,1,296320,9,13,26,1.0,1.0,2.0,0.0,France,8,79.103096
3,2018-06-16,1,297139,3,26,21,2.0,2.0,2.0,0.0,Ireland,2,88.04969
42,2018-06-16,1,298549,42,23,23,,,,,Zimbabwe,44,47.592957
24,2018-06-16,1,298549,24,23,23,,,,,Morocco,38,48.96662
10,2018-06-16,1,298755,10,12,30,2.0,1.0,0.0,0.0,Argentina,10,77.54462
4,2018-06-16,1,298755,4,30,12,2.0,1.0,2.0,0.0,Wales,5,85.126175
25,2018-06-16,1,299067,25,20,43,2.0,2.0,2.0,0.0,Canada,21,61.979583999999996
57,2018-06-16,1,299067,57,43,20,5.0,2.0,1.0,0.0,Russia,19,63.110527000000005
14,2018-06-23,1,299072,14,19,27,3.0,2.0,0.0,0.0,Fiji,9,78.50509
16,2018-06-23,1,299072,16,27,19,3.0,2.0,2.0,0.0,Tonga,14,71.876175
23,2018-06-23,1,298881,23,28,0,3.0,2.0,3.0,0.0,Japan,11,74.19509000000001
81,2018-06-23,1,298881,81,0,28,0.0,0.0,0.0,0.0,Georgia,12,74.17936999999999
8,2018-06-23,1,296321,8,49,14,7.0,7.0,0.0,0.0,New Zealand,1,93.99275
9,2018-06-23,1,296321,9,14,49,2.0,2.0,0.0,0.0,France,8,79.103096
136,2018-06-23,1,299122,136,32,24,,,,,Philippines,58,43.4437
51,2018-06-23,1,299122,51,24,32,,,,,Singapore,56,44.262623
82,2018-06-23,1,298551,82,118,0,,,,,Namibia,23,58.926277
64,2018-06-23,1,298551,64,0,118,,,,,Tunisia,42,47.76124
24,2018-06-30,1,298553,24,7,63,,,,,Morocco,40,48.48185
82,2018-06-30,1,298553,82,63,7,,,,,Namibia,23,58.926277
15,2018-06-30,1,299070,15,66,15,6.0,6.0,0.0,0.0,Samoa,17,68.23689
7,2018-06-30,1,299070,7,15,66,2.0,0.0,1.0,0.0,Germany,29,55.626484
25,2018-06-23,1,299073,25,17,42,2.0,2.0,1.0,0.0,Canada,22,60.199226
11,2018-06-23,1,299073,11,42,17,5.0,2.0,2.0,0.0,United States of America,15,71.38583
24,2018-06-23,1,298550,24,24,28,,,,,Morocco,38,49.129253000000006
35,2018-06-23,1,298550,35,28,24,,,,,Kenya,28,55.655193000000004
10,2018-06-23,1,298661,10,15,44,2.0,1.0,1.0,0.0,Argentina,10,76.73185
2,2018-06-23,1,298661,2,44,15,6.0,2.0,2.0,0.0,Scotland,7,81.832275
177674,2018-08-18,1,300330,177674,27,24,,,,,El Salvador,-1,-1.0
281615,2018-08-18,1,300330,281615,24,27,,,,,Honduras,-1,-1.0
6,2018-08-18,1,298567,6,13,38,1.0,1.0,2.0,0.0,Australia,5,84.48483
8,2018-08-18,1,298567,8,38,13,6.0,4.0,0.0,0.0,New Zealand,1,93.99275
39,2018-08-18,1,298570,39,18,38,,,,,Uganda,35,50.92837
42,2018-08-18,1,298570,42,38,18,,,,,Zimbabwe,45,46.695343
82,2018-08-18,1,298568,82,53,28,7.0,2.0,2.0,0.0,Namibia,23,59.377686
35,2018-08-18,1,298568,35,28,53,4.0,3.0,0.0,0.0,Kenya,28,56.3026
5,2018-08-18,1,298566,5,34,21,6.0,2.0,0.0,0.0,South Africa,6,83.31957
10,2018-08-18,1,298566,10,21,34,3.0,3.0,0.0,0.0,Argentina,10,75.54691
64,2018-08-18,1,298569,64,36,13,,,,,Tunisia,42,47.504204
24,2018-08-18,1,298569,24,13,36,,,,,Morocco,43,47.362606
124,2018-08-25,1,300331,124,51,26,,,,,Panama,-1,-1.0
177674,2018-08-25,1,300331,177674,26,51,,,,,El Salvador,-1,-1.0
8,2018-08-25,1,296322,8,40,12,6.0,5.0,0.0,0.0,New Zealand,1,94.51656
6,2018-08-25,1,296322,6,12,40,2.0,1.0,0.0,0.0,Australia,5,83.96101999999999
97,2018-08-26,1,300333,97,71,7,,,,,Colombia,43,47.674294
69,2018-08-26,1,300333,69,7,71,,,,,Guyana,46,46.556244
10,2018-08-25,1,298571,10,32,19,2.0,3.0,1.0,1.0,Argentina,10,75.54691
5,2018-08-25,1,298571,5,19,32,3.0,2.0,0.0,0.0,South Africa,6,83.31957
97,2018-09-01,1,300337,97,44,29,,,,,Colombia,40,48.556587
53,2018-09-01,1,300337,53,29,44,,,,,Paraguay,37,49.513626
97,2018-08-29,1,300335,97,45,0,,,,,Colombia,40,48.556587
78,2018-08-29,1,300335,78,0,45,,,,,Mexico,55,44.50023
10,2018-10-06,1,299110,10,34,45,4.0,3.0,2.0,0.0,Argentina,9,79.02418
6,2018-10-06,1,299110,6,45,34,6.0,2.0,1.0,0.0,Australia,7,81.83965
8,2018-09-08,1,296323,8,46,24,5.0,5.0,2.0,0.0,New Zealand,1,94.51656
10,2018-09-08,1,296323,10,24,46,3.0,3.0,1.0,0.0,Argentina,9,77.02418
6,2018-09-08,1,298573,6,23,18,2.0,2.0,3.0,0.0,Australia,5,83.96101999999999
5,2018-09-08,1,298573,5,18,23,2.0,1.0,2.0,0.0,South Africa,7,81.84231
8,2018-09-15,1,296324,8,34,36,6.0,2.0,0.0,0.0,New Zealand,1,94.51656
5,2018-09-15,1,296324,5,36,34,5.0,4.0,1.0,0.0,South Africa,7,81.35418
6,2018-09-15,1,299109,6,19,23,3.0,2.0,0.0,0.0,Australia,5,84.44915
10,2018-09-15,1,299109,10,23,19,2.0,2.0,3.0,0.0,Argentina,9,77.02418
91,2018-09-29,1,300865,91,22,41,,,,,Czechia,32,53.300373
13,2018-09-29,1,300865,13,41,22,,,,,Poland,35,50.455868
5,2018-09-29,1,298574,5,23,12,2.0,2.0,3.0,0.0,South Africa,5,83.35418
6,2018-09-29,1,298574,6,12,23,2.0,1.0,0.0,0.0,Australia,7,82.44915
10,2018-09-29,1,298575,10,17,35,2.0,2.0,1.0,0.0,Argentina,9,79.02418
8,2018-09-29,1,298575,8,35,17,5.0,5.0,0.0,0.0,New Zealand,1,92.51656
41,2018-10-27,1,300887,41,13,25,,,,,Bulgaria,90,31.730608
86,2018-10-27,1,300887,86,25,13,,,,,Slovenia,70,38.443084999999996
83,2018-10-20,1,300880,83,46,24,,,,,Croatia,50,45.49577
139,2018-10-20,1,300880,139,24,46,,,,,Cyprus,-1,-1.0
90,2018-10-13,1,300872,90,30,10,,,,,Lithuania,34,51.58234
91,2018-10-13,1,300872,91,10,30,,,,,Czechia,35,50.9237
74,2018-10-13,1,300875,74,22,18,,,,,Finland,99,27.534190999999996
30,2018-10-13,1,300875,30,18,22,,,,,Denmark,80,35.889896
84,2018-10-13,1,300873,84,24,13,,,,,Ukraine,37,49.636204
61,2018-10-13,1,300873,61,13,24,,,,,Luxembourg,64,41.20415
88,2018-10-13,1,300874,88,11,40,,,,,Bosnia and Herzegovina,-1,-1.0
83,2018-10-13,1,300874,83,40,11,,,,,Croatia,55,44.455684999999995
47,2018-10-13,1,300877,47,29,35,,,,,Serbia and Montenegro,-1,-1.0
41,2018-10-13,1,300877,41,35,29,,,,,Bulgaria,93,29.937624
31,2018-10-20,1,300878,31,80,6,,,,,Sweden,56,44.0734
94,2018-10-20,1,300878,94,6,80,,,,,Moldova,44,47.11825
86,2018-10-20,1,300882,86,48,14,,,,,Slovenia,76,37.208884999999995
80,2018-10-20,1,300882,80,14,48,,,,,Andorra,70,38.436873999999996
83,2018-10-27,1,300883,83,19,16,,,,,Croatia,51,45.49577
72,2018-10-27,1,300883,72,16,19,,,,,Israel,60,42.154896
87,2018-10-20,1,300881,87,24,7,,,,,Latvia,59,42.825058
74,2018-10-20,1,300881,74,7,24,,,,,Finland,97,29.069761
22,2018-11-24,1,300906,22,36,15,,,,,Netherlands,26,58.06686800000001
56,2018-11-24,1,300906,56,15,36,,,,,Switzerland,31,53.62621
30,2018-10-27,1,300885,30,42,10,,,,,Denmark,83,34.35433
68,2018-10-27,1,300885,68,10,42,,,,,Norway,92,31.004244
62,2018-10-20,1,298572,62,0,31,,,,,Zambia,66,39.724476
57,2018-11-10,1,300893,57,47,20,7.0,2.0,0.0,0.0,Russia,19,64.890884
142722,2018-10-20,1,298572,142722,31,0,,,,,Algeria,-1,-1.0
2,2018-11-24,1,298665,2,14,9,1.0,0.0,2.0,0.0,Scotland,7,81.56855
82,2018-11-10,1,300893,82,20,47,2.0,2.0,2.0,0.0,Namibia,22,59.966423
10,2018-11-24,1,298665,10,9,14,0.0,0.0,2.0,0.0,Argentina,9,77.32478
23,2018-11-03,1,295097,23,31,69,4.0,3.0,0.0,0.0,Japan,11,75.24273000000001
8,2018-11-03,1,295097,8,69,31,10.0,8.0,1.0,0.0,New Zealand,1,92.96127
13,2018-11-03,1,300889,13,33,0,,,,,Poland,33,52.832545999999994
90,2018-11-03,1,300889,90,0,33,,,,,Lithuania,34,52.533543
61,2018-11-03,1,300891,61,9,10,,,,,Luxembourg,64,41.20415
31,2018-11-03,1,300891,31,10,9,,,,,Sweden,50,45.580128
33,2018-11-10,1,299264,33,3,35,0.0,0.0,1.0,0.0,Brazil,26,56.81474300000001
142,2018-11-10,1,299264,142,35,3,5.0,2.0,0.0,0.0,New Zealand Maori,-1,-1.0
81,2018-11-17,1,301023,81,27,19,3.0,2.0,2.0,0.0,Georgia,14,72.37469499999999
15,2018-11-17,1,301023,15,19,27,3.0,2.0,0.0,0.0,Samoa,17,67.61405
20,2018-11-17,1,299416,20,7,26,1.0,1.0,0.0,0.0,Italy,13,73.31843
18,2018-11-17,1,301024,18,34,13,4.0,2.0,2.0,0.0,Spain,20,63.08793299999999
13,2018-11-17,1,300901,13,0,49,,,,,Poland,31,53.837695999999994
6,2018-11-17,1,299416,6,26,7,4.0,3.0,0.0,0.0,Australia,7,82.50697
82,2018-11-17,1,301024,82,13,34,1.0,1.0,2.0,0.0,Namibia,22,59.65509
12,2018-11-17,1,301022,12,5,31,1.0,0.0,0.0,0.0,Romania,16,68.24618000000001
22,2018-11-17,1,300901,22,49,0,,,,,Netherlands,28,56.519077
11,2018-11-17,1,301022,11,31,5,5.0,3.0,0.0,0.0,United States of America,15,72.31964
28,2018-11-17,1,299997,28,0,73,0.0,0.0,0.0,0.0,Chile,30,54.36496700000001
2,2018-11-17,1,298664,2,20,26,2.0,2.0,2.0,0.0,Scotland,6,82.749306
142,2018-11-17,1,299997,142,73,0,10.0,4.0,0.0,0.0,New Zealand Maori,-1,-1.0
5,2018-11-17,1,298664,5,26,20,2.0,2.0,3.0,0.0,South Africa,5,83.94171999999999
9,2018-11-17,1,299415,9,28,13,3.0,2.0,3.0,0.0,France,8,78.19627
10,2018-11-17,1,299415,10,13,28,1.0,1.0,2.0,0.0,Argentina,9,78.00573
1,2018-11-17,1,296611,1,35,15,4.0,3.0,3.0,0.0,England,4,85.54229000000001
23,2018-11-17,1,296611,23,15,35,2.0,1.0,1.0,0.0,Japan,11,75.24273000000001
20,2018-11-24,1,299419,20,3,66,0.0,0.0,1.0,0.0,Italy,14,72.74671
8,2018-11-24,1,299419,8,66,3,10.0,8.0,0.0,0.0,New Zealand,1,92.53533
12,2018-11-24,1,300903,12,20,27,2.0,2.0,2.0,0.0,Romania,17,66.907196
29,2018-11-24,1,300903,29,27,20,3.0,2.0,2.0,0.0,Uruguay,18,65.36683000000001
81,2018-11-24,1,300902,81,20,9,2.0,2.0,2.0,0.0,Georgia,15,72.59863
16,2018-11-24,1,300902,16,9,20,0.0,0.0,2.0,0.0,Tonga,12,73.839066
18,2018-11-24,1,300904,18,10,28,1.0,1.0,1.0,0.0,Spain,20,63.62301
15,2018-11-24,1,300904,15,28,10,4.0,2.0,0.0,0.0,Samoa,16,67.390114
1,2018-11-24,1,296612,1,37,18,4.0,4.0,3.0,0.0,England,4,85.54229000000001
6,2018-11-24,1,296612,6,18,37,2.0,1.0,2.0,0.0,Australia,6,83.07869000000001
4,2018-11-24,1,299078,4,20,11,2.0,2.0,2.0,0.0,Wales,3,86.6979
5,2018-11-24,1,299078,5,11,20,1.0,0.0,2.0,0.0,South Africa,5,85.12248000000001
177675,2017-08-27,3,298210,177675,57,19,,,,,Guatemala,-1,-1.0
281617,2017-08-27,3,298210,281617,19,57,,,,,Nicaragua,-1,-1.0
100,2017-07-08,3,295366,100,24,47,,,,,Botswana,64,40.464496999999994
52,2017-07-08,3,295366,52,47,24,,,,,Madagascar,45,47.431194
100,2017-07-05,3,295365,100,25,58,,,,,Botswana,64,40.464496999999994
63,2017-07-05,3,295365,63,58,25,,,,,Ivory Coast,-1,-1.0
18,2017-06-14,3,294472,18,37,5,5.0,3.0,2.0,0.0,Spain,18,64.01955
10,2017-06-14,3,294472,10,5,37,1.0,0.0,0.0,0.0,Argentina,9,79.575615
120,2017-05-21,3,295749,120,14,8,,,,,Burkina Faso,-1,-1.0
117,2017-05-21,3,295749,117,8,14,,,,,Mali,-1,-1.0
136,2017-05-20,3,294612,136,34,26,,,,,Philippines,57,43.64781
133753,2017-05-20,3,294612,133753,26,34,,,,,United Arab Emirates,71,38.486984
82,2017-06-18,3,294474,82,10,31,2.0,0.0,0.0,0.0,Namibia,20,61.80259
57,2017-06-18,3,294474,57,31,10,5.0,2.0,0.0,0.0,Russia,19,62.396480000000004
82,2017-06-10,3,294468,82,13,15,1.0,1.0,2.0,0.0,Namibia,19,62.77547
18,2017-06-10,3,294468,18,15,13,2.0,1.0,1.0,0.0,Spain,18,63.046665000000004
41,2017-05-17,3,295072,41,22,20,,,,,Bulgaria,97,29.937624
134,2017-05-17,3,295072,134,20,22,,,,,Slovakia,-1,-1.0
3,2018-11-24,1,299417,3,57,14,8.0,7.0,1.0,0.0,Ireland,2,91.16688
11,2018-11-24,1,299417,11,14,57,2.0,1.0,0.0,0.0,United States of America,13,73.65862
136,2017-05-14,3,294607,136,13,24,,,,,Philippines,57,44.196312
17,2017-05-14,3,294607,17,24,13,,,,,Sri Lanka,41,48.711304
17,2017-05-17,3,294609,17,33,17,,,,,Sri Lanka,39,49.259803999999995
133753,2017-05-17,3,294609,133753,17,33,,,,,United Arab Emirates,71,38.486984
115,2017-05-03,3,294970,115,14,12,,,,,Benin,-1,-1.0
111,2017-05-03,3,294970,111,12,14,,,,,Togo,-1,-1.0
132,2017-04-26,3,294967,132,10,24,,,,,Mauritius,89,32.517734999999995
114,2017-04-26,3,294967,114,24,10,,,,,Rwanda,96,30.0
24,2016-12-21,3,303489,24,14,12,,,,,Morocco,55,45.17771
64,2016-12-21,3,303489,64,12,14,,,,,Tunisia,41,48.187740000000005
123,2016-12-07,3,294346,123,41,10,,,,,Costa Rica,-1,-1.0
124,2016-12-07,3,294346,124,10,41,,,,,Panama,-1,-1.0
177674,2016-12-10,3,294348,177674,19,39,,,,,El Salvador,-1,-1.0
124,2016-12-10,3,294348,124,39,19,,,,,Panama,-1,-1.0
177675,2017-08-30,3,298212,177675,65,6,,,,,Guatemala,-1,-1.0
124,2017-08-30,3,298212,124,6,65,,,,,Panama,-1,-1.0
14,2016-11-26,3,294007,14,38,25,5.0,2.0,1.0,0.0,Fiji,10,75.48561
23,2016-11-26,3,294007,23,25,38,3.0,2.0,2.0,0.0,Japan,11,75.19558
123,2016-12-04,3,294345,123,53,22,,,,,Costa Rica,-1,-1.0
177674,2016-12-04,3,294345,177674,22,53,,,,,El Salvador,-1,-1.0
16,2016-11-19,3,294003,16,20,17,2.0,2.0,2.0,0.0,Tonga,15,69.69917
25,2016-11-25,3,294005,25,23,25,3.0,1.0,2.0,0.0,Canada,18,64.28902
11,2016-11-19,3,294003,11,17,20,2.0,2.0,1.0,0.0,United States of America,17,65.21128
15,2016-11-25,3,294005,15,25,23,1.0,1.0,2.0,1.0,Samoa,14,70.908714
45,2016-11-19,3,294083,45,11,38,,,,,Papua New Guinea,69,39.267494
42,2016-11-19,3,294083,42,38,11,,,,,Zimbabwe,37,49.98506
45,2016-11-15,3,294081,45,19,49,,,,,Papua New Guinea,69,39.267494
57,2016-11-15,3,294081,57,49,19,,,,,Russia,21,61.90643299999999
57,2016-11-11,3,294077,57,19,15,,,,,Russia,21,61.90643299999999
42,2016-11-11,3,294077,42,15,19,,,,,Zimbabwe,37,49.98506
9,2018-11-24,1,299418,9,14,21,2.0,2.0,0.0,0.0,France,8,78.87722
14,2018-11-24,1,299418,14,21,14,1.0,1.0,3.0,0.0,Fiji,10,76.402275
97,2016-10-08,3,290497,97,35,10,,,,,Colombia,47,46.508083
104,2016-10-08,3,290497,104,10,35,,,,,Venezuela,63,41.856559999999995
3,2016-11-05,3,281641,3,40,29,5.0,3.0,3.0,0.0,Ireland,6,81.66636
8,2016-11-05,3,281641,8,29,40,4.0,3.0,1.0,0.0,New Zealand,1,96.57015
177673,2016-10-05,3,290491,177673,10,52,,,,,Ecuador,-1,-1.0
104,2016-10-05,3,290491,104,52,10,,,,,Venezuela,63,41.856559999999995
40,2016-10-02,3,290489,40,8,33,,,,,Peru,70,39.240433
104,2016-10-02,3,290489,104,33,8,,,,,Venezuela,66,40.024113
97,2016-10-02,3,290487,97,75,5,,,,,Colombia,48,46.508083
177673,2016-10-02,3,290487,177673,5,75,,,,,Ecuador,-1,-1.0
9,2019-02-01,1,295098,9,19,24,2.0,0.0,2.0,1.0,France,9,77.32973
4,2019-02-01,1,295098,4,24,19,3.0,3.0,1.0,0.0,Wales,3,87.24036
100,2016-06-29,3,290481,100,13,20,,,,,Botswana,64,40.987152
132,2016-07-13,3,290465,132,21,31,,,,,Mauritius,86,33.857563
63,2016-06-29,3,290481,63,20,13,,,,,Ivory Coast,-1,-1.0
79,2016-07-13,3,290465,79,31,21,,,,,Nigeria,77,37.025642
67,2016-06-15,3,290475,67,54,3,,,,,Senegal,48,45.961773
62,2016-06-15,3,290475,62,3,54,,,,,Zambia,83,35.796803000000004
242897,2016-05-21,3,290393,242897,19,45,,,,,Belarus,-1,-1.0
262051,2016-05-21,3,290393,262051,45,19,,,,,Montenegro,-1,-1.0
38,2016-05-21,3,289253,38,18,70,,,,,Thailand,75,37.46362
133753,2016-05-21,3,289253,133753,70,18,,,,,United Arab Emirates,83,34.919193
81,2016-06-18,3,289275,81,23,20,2.0,2.0,2.0,0.0,Georgia,12,72.69549
16,2016-06-18,3,289275,16,20,23,2.0,2.0,2.0,0.0,Tonga,13,71.433174
2,2019-02-02,1,295099,2,33,20,5.0,4.0,0.0,0.0,Scotland,7,81.84416999999999
113,2016-05-20,3,290389,113,3,6,,,,,Burundi,-1,-1.0
264121,2016-05-20,3,290389,264121,6,3,,,,,Lesotho,-1,-1.0
20,2019-02-02,1,295099,20,20,33,3.0,1.0,1.0,0.0,Italy,15,72.74671
281617,2017-09-02,3,298214,281617,46,36,,,,,Nicaragua,-1,-1.0
124,2017-09-02,3,298214,124,36,46,,,,,Panama,-1,-1.0
242897,2016-05-18,3,290385,242897,17,29,,,,,Belarus,-1,-1.0
134,2016-05-18,3,290385,134,29,17,,,,,Slovakia,-1,-1.0
136,2016-05-14,3,289247,136,21,25,,,,,Philippines,49,46.263459999999995
17,2016-05-14,3,289247,17,25,21,,,,,Sri Lanka,37,50.25551
51,2016-05-08,3,289237,51,17,33,,,,,Singapore,59,42.91814
17,2016-05-08,3,289237,17,33,17,,,,,Sri Lanka,38,49.785633000000004
130,2016-05-18,3,290573,130,16,25,,,,,Guam,74,38.113354
38,2016-05-18,3,290573,38,25,16,,,,,Thailand,75,37.46362
136,2016-05-11,3,289241,136,24,28,,,,,Philippines,49,46.263459999999995
51,2016-05-11,3,289241,51,28,24,,,,,Singapore,59,42.448265
3,2019-02-02,1,295100,3,20,32,2.0,2.0,2.0,0.0,Ireland,2,91.16688
1,2019-02-02,1,295100,1,32,20,4.0,3.0,2.0,0.0,England,4,86.22275
84914,2016-04-19,3,289231,84914,12,34,,,,,Iran,-1,-1.0
113561,2016-04-19,3,289231,113561,34,12,,,,,Lebanon,-1,-1.0
123,2015-12-06,3,283401,123,17,19,,,,,Costa Rica,-1,-1.0
177675,2015-12-09,3,283403,177675,73,12,,,,,Guatemala,-1,-1.0
124,2015-12-09,3,283403,124,12,73,,,,,Panama,-1,-1.0
123,2015-12-12,3,283407,123,10,12,,,,,Costa Rica,-1,-1.0
124,2015-12-12,3,283407,124,12,10,,,,,Panama,-1,-1.0
177675,2015-12-06,3,283401,177675,19,17,,,,,Guatemala,-1,-1.0
177674,2015-12-12,3,283409,177674,8,26,,,,,El Salvador,-1,-1.0
177675,2015-12-12,3,283409,177675,26,8,,,,,Guatemala,-1,-1.0
177673,2015-11-14,3,281421,177673,11,42,,,,,Ecuador,-1,-1.0
104,2015-11-14,3,281421,104,42,11,,,,,Venezuela,65,40.669395
27,2015-11-21,3,281429,27,36,11,,,,,Portugal,30,55.26238000000001
42,2015-11-21,3,281429,42,11,36,,,,,Zimbabwe,29,55.28096800000001
28,2019-02-02,1,301196,28,8,71,1.0,0.0,1.0,0.0,Chile,29,54.36496700000001
11,2019-02-02,1,301196,11,71,8,10.0,5.0,0.0,0.0,United States of America,12,73.65862
264123,2017-10-18,3,297030,264123,11,25,,,,,Malawi,-1,-1.0
103,2017-10-18,3,297030,103,25,11,,,,,Swaziland,91,32.041035
57,2015-11-17,3,281425,57,50,5,,,,,Russia,21,61.56361
42,2015-11-17,3,281425,42,5,50,,,,,Zimbabwe,29,55.28096800000001
77,2019-02-09,1,301622,77,58,14,,,,,Cayman Islands,52,45.195084
69,2019-02-09,1,301622,69,14,58,,,,,Guyana,58,43.14622
97,2015-11-11,3,281413,97,33,5,,,,,Colombia,47,46.367509999999996
104,2015-11-11,3,281413,104,5,33,,,,,Venezuela,65,40.669395
27,2015-11-13,3,281417,27,12,23,0.0,0.0,2.0,0.0,Portugal,28,55.724724
57,2015-11-13,3,281417,57,23,12,2.0,2.0,2.0,0.0,Russia,22,61.101265000000005
97,2015-11-08,3,281409,97,77,13,,,,,Colombia,47,46.367509999999996
177673,2015-11-08,3,281409,177673,13,77,,,,,Ecuador,-1,-1.0
6,2015-10-31,3,236319,6,17,34,2.0,2.0,1.0,0.0,Australia,2,91.753395
8,2015-10-31,3,236319,8,34,17,3.0,2.0,4.0,1.0,New Zealand,1,93.671036
8,2015-10-24,3,236313,8,20,18,2.0,2.0,1.0,1.0,New Zealand,1,92.88768
