id,date,match_type,match_id,team_id,scored,conceded,tries,cons,pens,drops,name,pos,pts,opp_name,opp_pos,opp_pts
6,2016-09-10,1,289297,6,23,17,2.0,2.0,2.0,0.0,Australia,4,84.23375,South Africa,3,85.08171
5,2016-09-10,1,289297,5,17,23,2.0,2.0,1.0,0.0,South Africa,3,85.08171,Australia,4,84.23375
6,2016-09-17,1,289299,6,36,20,5.0,2.0,1.0,0.0,Australia,3,85.01854,Argentina,7,81.444885
10,2016-09-17,1,289299,10,20,36,2.0,2.0,2.0,0.0,Argentina,7,81.444885,Australia,3,85.01854
13,2016-09-24,1,293870,13,22,0,,,,,Poland,37,49.941772,Ukraine,27,56.951855
84,2016-09-24,1,293870,84,0,22,,,,,Ukraine,27,56.951855,Poland,37,49.941772
5,2016-10-08,1,281091,5,15,57,0.0,0.0,5.0,0.0,South Africa,3,85.120476,New Zealand,1,96.29657
8,2016-10-08,1,281091,8,57,15,9.0,6.0,0.0,0.0,New Zealand,1,96.29657,South Africa,3,85.120476
117532,2016-10-01,1,293871,117532,5,53,,,,,Estonia,-1,-1.0,Hungary,82,36.420673
89,2016-10-01,1,293871,89,53,5,,,,,Hungary,82,36.420673,Estonia,-1,-1.0
5,2016-10-01,1,281089,5,18,10,0.0,0.0,4.0,2.0,South Africa,4,84.29691,Australia,3,85.53249
78,2016-10-01,1,290485,78,32,3,,,,,Mexico,55,45.206223,Guyana,47,46.614426
69,2016-10-01,1,290485,69,3,32,,,,,Guyana,47,46.614426,Mexico,55,45.206223
6,2016-10-01,1,281089,6,10,18,1.0,1.0,1.0,0.0,Australia,3,85.53249,South Africa,4,84.29691
68,2016-10-08,1,293872,68,48,31,,,,,Norway,90,32.37451,Finland,97,29.295454
74,2016-10-08,1,293872,74,31,48,,,,,Finland,97,29.295454,Norway,90,32.37451
10,2016-10-01,1,289301,10,17,36,2.0,2.0,1.0,0.0,Argentina,7,80.93093,New Zealand,1,96.29657
8,2016-10-01,1,289301,8,36,17,5.0,2.0,1.0,0.0,New Zealand,1,96.29657,Argentina,7,80.93093
40,2016-10-05,1,290493,40,14,41,,,,,Peru,76,37.407986,Colombia,47,46.508083
97,2016-10-05,1,290493,97,41,14,,,,,Colombia,47,46.508083,Peru,76,37.407986
89,2016-10-08,1,293873,89,25,13,,,,,Hungary,82,36.420673,Denmark,88,33.267586
30,2016-10-08,1,293873,30,13,25,,,,,Denmark,88,33.267586,Hungary,82,36.420673
85,2016-10-08,1,293874,85,29,22,,,,,Austria,87,33.69668,Bosnia and Herzegovina,-1,-1.0
88,2016-10-08,1,293874,88,22,29,,,,,Bosnia and Herzegovina,-1,-1.0,Austria,87,33.69668
10,2016-10-08,1,289303,10,21,33,2.0,1.0,2.0,0.0,Argentina,7,80.93093,Australia,4,84.70894
6,2016-10-08,1,289303,6,33,21,4.0,2.0,2.0,0.0,Australia,4,84.70894,Argentina,7,80.93093
40,2016-10-08,1,290495,40,60,5,,,,,Peru,76,37.407986,Ecuador,-1,-1.0
177673,2016-10-08,1,290495,177673,5,60,,,,,Ecuador,-1,-1.0,Peru,76,37.407986
8,2016-10-22,1,268581,8,37,10,6.0,2.0,1.0,0.0,New Zealand,1,96.57015,Australia,3,85.33114
6,2016-10-22,1,268581,6,10,37,1.0,1.0,1.0,0.0,Australia,3,85.33114,New Zealand,1,96.57015
74,2016-10-22,1,293877,74,51,6,,,,,Finland,99,28.707314,Estonia,-1,-1.0
117532,2016-10-22,1,293877,117532,6,51,,,,,Estonia,-1,-1.0,Finland,99,28.707314
87,2016-10-22,1,293875,87,31,24,,,,,Latvia,51,45.826984,Luxembourg,58,42.989998
61,2016-10-22,1,293875,61,24,31,,,,,Luxembourg,58,42.989998,Latvia,51,45.826984
30,2016-10-22,1,293878,30,20,0,,,,,Denmark,90,32.882896,Norway,89,32.962654
68,2016-10-22,1,293878,68,0,20,,,,,Norway,89,32.962654,Denmark,90,32.882896
86,2016-10-29,1,293881,86,74,13,,,,,Slovenia,67,39.75578,Serbia and Montenegro,-1,-1.0
80,2016-10-22,1,293876,80,15,63,,,,,Andorra,62,42.319168,Malta,49,46.32375
108,2016-10-22,1,293876,108,63,15,,,,,Malta,49,46.32375,Andorra,62,42.319168
47,2016-10-29,1,293881,47,13,74,,,,,Serbia and Montenegro,-1,-1.0,Slovenia,67,39.75578
4,2016-11-05,1,281433,4,8,32,1.0,0.0,1.0,0.0,Wales,5,82.49217,Australia,3,85.33114
6,2016-11-05,1,281433,6,32,8,5.0,2.0,1.0,0.0,Australia,3,85.33114,Wales,5,82.49217
108,2016-10-29,1,293879,108,31,3,,,,,Malta,44,47.67306,Cyprus,-1,-1.0
139,2016-10-29,1,293879,139,3,31,,,,,Cyprus,-1,-1.0,Malta,44,47.67306
83,2016-10-29,1,293880,83,47,15,,,,,Croatia,55,45.350136,Andorra,64,40.969852
80,2016-10-29,1,293880,80,15,47,,,,,Andorra,64,40.969852,Croatia,55,45.350136
97,2016-10-29,1,294072,97,29,11,,,,,Colombia,42,47.807594,Mexico,49,46.467453000000006
78,2016-10-29,1,294072,78,11,29,,,,,Mexico,49,46.467453000000006,Colombia,42,47.807594
262051,2016-11-05,1,294107,262051,7,55,,,,,Montenegro,-1,-1.0,Gibraltar,-1,-1.0
23,2016-11-05,1,293998,23,20,54,1.0,2.0,2.0,0.0,Japan,12,74.95352,Argentina,9,80.30873000000003
10,2016-11-05,1,293998,10,54,20,7.0,5.0,3.0,0.0,Argentina,9,80.30873000000003,Japan,12,74.95352
294101,2016-11-05,1,294107,294101,55,7,,,,,Gibraltar,-1,-1.0,Montenegro,-1,-1.0
72,2016-11-05,1,293885,72,23,16,,,,,Israel,62,41.668564,Croatia,51,45.743095
84,2016-11-05,1,293882,84,12,54,,,,,Ukraine,28,54.85034,Netherlands,35,51.523315
138,2016-11-05,1,294073,138,12,48,,,,,Indonesia,98,28.733171,Laos,-1,-1.0
124783,2016-11-05,1,294073,124783,48,12,,,,,Laos,-1,-1.0,Indonesia,98,28.733171
83,2016-11-05,1,293885,83,16,23,,,,,Croatia,51,45.743095,Israel,62,41.668564
22,2016-11-05,1,293882,22,54,12,,,,,Netherlands,35,51.523315,Ukraine,28,54.85034
90,2016-11-05,1,293883,90,11,6,,,,,Lithuania,48,47.091564,Latvia,50,46.243286
61,2016-11-05,1,293884,61,0,19,,,,,Luxembourg,61,42.57369600000001,Sweden,60,42.64812
87,2016-11-05,1,293883,87,6,11,,,,,Latvia,50,46.243286,Lithuania,48,47.091564
31,2016-11-05,1,293884,31,19,0,,,,,Sweden,60,42.64812,Luxembourg,61,42.57369600000001
4,2016-11-12,1,282891,4,24,20,2.0,1.0,4.0,0.0,Wales,7,80.96802,Argentina,6,81.45545
10,2016-11-12,1,282891,10,20,24,2.0,2.0,2.0,0.0,Argentina,6,81.45545,Wales,7,80.96802
139,2016-11-12,1,293889,139,28,38,,,,,Cyprus,-1,-1.0,Israel,61,42.776016
94,2016-11-12,1,293887,94,54,15,,,,,Moldova,34,52.31607,Ukraine,33,52.401287
84,2016-11-12,1,293887,84,15,54,,,,,Ukraine,33,52.401287,Moldova,34,52.31607
64,2016-11-12,1,295124,64,14,15,,,,,Tunisia,38,49.737915,Senegal,47,47.236153
67,2016-11-12,1,295124,67,15,14,,,,,Senegal,47,47.236153,Tunisia,38,49.737915
72,2016-11-12,1,293889,72,38,28,,,,,Israel,61,42.776016,Cyprus,-1,-1.0
91,2016-11-08,1,293961,91,0,71,,,,,Czechia,32,52.512783,Barbarians,-1,-1.0
160,2016-11-08,1,293961,160,71,0,,,,,Barbarians,-1,-1.0,Czechia,32,52.512783
91,2016-11-12,1,293888,91,15,6,,,,,Czechia,32,52.512783,Lithuania,44,47.706738
90,2016-11-12,1,293888,90,6,15,,,,,Lithuania,44,47.706738,Czechia,32,52.512783
2,2016-11-12,1,281435,2,22,23,3.0,2.0,1.0,0.0,Scotland,9,80.43645500000002,Australia,3,86.85529
1,2016-11-12,1,282893,1,37,21,4.0,4.0,3.0,0.0,England,2,89.49049000000002,South Africa,4,84.846886
6,2016-11-12,1,281435,6,23,22,2.0,2.0,3.0,0.0,Australia,3,86.85529,Scotland,9,80.43645500000002
5,2016-11-12,1,282893,5,21,37,2.0,1.0,2.0,1.0,South Africa,4,84.846886,England,2,89.49049000000002
18,2016-11-12,1,289307,18,13,28,1.0,1.0,2.0,0.0,Spain,23,58.792137,Tonga,15,69.46661999999999
16,2016-11-12,1,289307,16,28,13,4.0,2.0,0.0,0.0,Tonga,15,69.46661999999999,Spain,23,58.792137
7,2016-11-19,1,294085,7,16,6,2.0,0.0,2.0,0.0,Germany,23,58.991913,Brazil,36,50.75344000000001
33,2016-11-19,1,294085,33,6,16,0.0,0.0,2.0,0.0,Brazil,36,50.75344000000001,Germany,23,58.991913
27,2016-11-12,1,294079,27,26,21,,,,,Portugal,29,54.285107,Belgium,24,57.93539000000001
21,2016-11-12,1,294079,21,21,26,,,,,Belgium,24,57.93539000000001,Portugal,29,54.285107
28,2016-11-13,1,294080,28,30,12,,,,,Chile,27,55.73014000000001,Korea,28,54.84800300000001
49,2016-11-13,1,294080,49,12,30,,,,,Korea,28,54.84800300000001,Chile,27,55.73014000000001
7,2016-11-12,1,294000,7,24,21,2.0,1.0,2.0,0.0,Germany,26,57.70701,Uruguay,19,63.556038
29,2016-11-12,1,294000,29,21,24,2.0,1.0,2.0,0.0,Uruguay,19,63.556038,Germany,26,57.70701
26,2016-11-15,1,294082,26,34,11,,,,,Hong Kong,25,57.839195,Zimbabwe,37,49.98506
42,2016-11-15,1,294082,42,11,34,,,,,Zimbabwe,37,49.98506,Hong Kong,25,57.839195
81,2016-11-19,1,289309,81,20,16,2.0,2.0,2.0,0.0,Georgia,12,73.784645,Samoa,14,71.36694
15,2016-11-19,1,289309,15,16,20,1.0,1.0,2.0,0.0,Samoa,14,71.36694,Georgia,12,73.784645
56,2016-11-19,1,293892,56,10,28,,,,,Switzerland,33,52.52559300000001,Portugal,28,55.350136
27,2016-11-19,1,293892,27,28,10,,,,,Portugal,28,55.350136,Switzerland,33,52.52559300000001
80,2017-02-11,1,293897,80,15,14,,,,,Andorra,64,40.576897,Cyprus,-1,-1.0
139,2017-02-11,1,293897,139,14,15,,,,,Cyprus,-1,-1.0,Andorra,64,40.576897
22,2016-11-19,1,293891,22,44,17,,,,,Netherlands,29,53.972366,Moldova,31,53.378853
94,2016-11-19,1,293891,94,17,44,,,,,Moldova,31,53.378853,Netherlands,29,53.972366
20,2016-11-19,1,294001,20,20,18,2.0,2.0,2.0,0.0,Italy,13,72.23352,South Africa,4,84.49343
28,2016-11-19,1,294086,28,36,38,,,,,Chile,27,56.64782,Korea,30,53.930325
49,2016-11-19,1,294086,49,38,36,,,,,Korea,30,53.930325,Chile,27,56.64782
5,2016-11-19,1,294001,5,18,20,2.0,1.0,2.0,0.0,South Africa,4,84.49343,Italy,13,72.23352
7,2016-11-26,1,294087,7,36,14,5.0,2.0,1.0,0.0,Germany,24,58.991913,Brazil,36,50.75344000000001
56,2016-11-26,1,293893,56,29,26,,,,,Switzerland,35,50.999275,Moldova,32,52.41788
33,2016-11-26,1,294087,33,14,36,1.0,0.0,2.0,1.0,Brazil,36,50.75344000000001,Germany,24,58.991913
94,2016-11-26,1,293893,94,26,29,,,,,Moldova,32,52.41788,Switzerland,35,50.999275
20,2017-02-11,1,255009,20,10,63,1.0,1.0,1.0,0.0,Italy,13,72.03076999999998,Ireland,4,83.529526
2,2016-11-26,1,283751,2,43,16,6.0,5.0,1.0,0.0,Scotland,7,80.571175,Georgia,12,74.242874
3,2017-02-11,1,255009,3,63,10,9.0,9.0,0.0,0.0,Ireland,4,83.529526,Italy,13,72.03076999999998
81,2016-11-26,1,283751,81,16,43,2.0,0.0,2.0,0.0,Georgia,12,74.242874,Scotland,7,80.571175
20,2016-11-26,1,289311,20,17,19,2.0,2.0,1.0,0.0,Italy,13,74.159515,Tonga,15,70.25038
1,2016-11-26,1,282901,1,27,14,2.0,1.0,5.0,0.0,England,2,89.843956,Argentina,9,79.91386999999997
16,2016-11-26,1,289311,16,19,17,1.0,1.0,4.0,0.0,Tonga,15,70.25038,Italy,13,74.159515
10,2016-11-26,1,282901,10,14,27,2.0,2.0,0.0,0.0,Argentina,9,79.91386999999997,England,2,89.843956
12,2016-11-26,1,294006,12,36,10,2.0,4.0,1.0,0.0,Romania,16,69.36394,Uruguay,21,60.664402
29,2016-11-26,1,294006,29,10,36,1.0,1.0,1.0,0.0,Uruguay,21,60.664402,Romania,16,69.36394
9,2016-11-26,1,287071,9,19,24,1.0,1.0,4.0,0.0,France,8,80.13011,New Zealand,1,94.77978
8,2016-11-26,1,287071,8,24,19,3.0,2.0,1.0,0.0,New Zealand,1,94.77978,France,8,80.13011
9,2017-02-12,1,255013,9,22,16,1.0,1.0,5.0,0.0,France,8,80.13011,Scotland,7,81.76722
2,2017-02-12,1,255013,2,16,22,2.0,0.0,2.0,0.0,Scotland,7,81.76722,France,8,80.13011
11,2017-02-11,1,294012,11,51,3,8.0,2.0,1.0,0.0,United States of America,17,64.9605,Brazil,34,51.806774
12,2017-02-18,1,293899,12,13,3,1.0,1.0,2.0,0.0,Romania,16,67.62673000000001,Spain,21,61.17432
33,2017-02-11,1,294012,33,3,51,0.0,0.0,1.0,0.0,Brazil,34,51.806774,United States of America,17,64.9605
18,2017-02-18,1,293899,18,3,13,0.0,0.0,1.0,0.0,Spain,21,61.17432,Romania,16,67.62673000000001
28,2017-02-18,1,294014,28,10,45,1.0,1.0,1.0,0.0,Chile,30,53.93504,Argentina,9,79.91386999999997
27,2017-02-18,1,293901,27,35,10,,,,,Portugal,25,56.964153,Poland,32,52.043285
13,2017-02-18,1,293901,13,10,35,,,,,Poland,32,52.043285,Portugal,25,56.964153
10,2017-02-18,1,294014,10,45,10,6.0,4.0,1.0,0.0,Argentina,9,79.91386999999997,Chile,30,53.93504
25,2017-02-18,1,294016,25,34,51,5.0,3.0,1.0,0.0,Canada,18,63.950985,United States of America,17,64.9605
11,2017-02-18,1,294016,11,51,34,6.0,2.0,2.0,0.0,United States of America,17,64.9605,Canada,18,63.950985
29,2017-03-04,1,294022,29,45,14,6.0,4.0,1.0,0.0,Uruguay,21,61.242813,Chile,30,53.908646
28,2017-03-04,1,294022,28,14,45,1.0,0.0,3.0,0.0,Chile,30,53.908646,Uruguay,21,61.242813
2,2017-02-25,1,255015,2,29,13,2.0,2.0,5.0,0.0,Scotland,8,80.90351,Wales,5,82.43507
4,2017-02-25,1,255015,4,13,29,1.0,1.0,2.0,0.0,Wales,5,82.43507,Scotland,8,80.90351
3,2017-02-25,1,255017,3,19,9,1.0,1.0,3.0,1.0,Ireland,4,83.75471,France,7,80.99382
9,2017-02-25,1,255017,9,9,19,0.0,0.0,3.0,0.0,France,7,80.99382,Ireland,4,83.75471
28,2017-02-25,1,294019,28,9,57,0.0,0.0,2.0,0.0,Chile,30,53.93504,United States of America,17,66.75908000000001
11,2017-02-25,1,294019,11,57,9,8.0,2.0,1.0,0.0,United States of America,17,66.75908000000001,Chile,30,53.93504
29,2017-02-25,1,294018,29,17,13,2.0,1.0,1.0,0.0,Uruguay,23,60.36396800000001,Canada,20,62.152416
25,2017-02-25,1,294018,25,13,17,1.0,1.0,2.0,0.0,Canada,20,62.152416,Uruguay,23,60.36396800000001
1,2017-02-26,1,255019,1,36,15,6.0,3.0,0.0,0.0,England,2,91.01525,Italy,14,71.80558
20,2017-02-26,1,255019,20,15,36,2.0,1.0,0.0,1.0,Italy,14,71.80558,England,2,91.01525
7,2017-03-04,1,293905,7,34,29,4.0,2.0,2.0,0.0,Germany,23,60.729115,Belgium,27,56.10716
57,2017-03-04,1,293904,57,10,30,1.0,1.0,1.0,0.0,Russia,18,63.00154499999999,Romania,16,67.681496
33,2017-03-03,1,294021,33,24,23,3.0,2.0,1.0,0.0,Brazil,33,51.806774,Canada,20,61.27356999999999
21,2017-03-04,1,293905,21,29,34,3.0,1.0,2.0,0.0,Belgium,27,56.10716,Germany,23,60.729115
12,2017-03-04,1,293904,12,30,10,4.0,2.0,2.0,0.0,Romania,16,67.681496,Russia,18,63.00154499999999
25,2017-03-03,1,294021,25,23,24,2.0,2.0,2.0,1.0,Canada,20,61.27356999999999,Brazil,33,51.806774
22,2017-03-04,1,293906,22,10,26,,,,,Netherlands,29,54.933342,Portugal,25,57.27602
27,2017-03-04,1,293906,27,26,10,,,,,Portugal,25,57.27602,Netherlands,29,54.933342
20,2017-03-11,1,255023,20,18,40,2.0,1.0,2.0,0.0,Italy,14,71.80558,France,8,80.56991
9,2017-03-11,1,255023,9,40,18,4.0,4.0,4.0,0.0,France,8,80.56991,Italy,14,71.80558
21,2017-03-11,1,293909,21,17,33,2.0,2.0,1.0,0.0,Belgium,27,55.869354,Romania,16,68.92950400000001
12,2017-03-11,1,293909,12,33,17,5.0,2.0,0.0,0.0,Romania,16,68.92950400000001,Belgium,27,55.869354
81,2017-03-12,1,293912,81,28,14,4.0,2.0,0.0,0.0,Georgia,12,74.14211999999998,Russia,19,61.753536
56,2017-03-12,1,293910,56,54,18,,,,,Switzerland,33,51.841137,Ukraine,36,51.338505
84,2017-03-12,1,293910,84,18,54,,,,,Ukraine,36,51.338505,Switzerland,33,51.841137
1,2017-03-11,1,255025,1,61,21,7.0,7.0,4.0,0.0,England,2,91.01525,Scotland,5,82.18324
57,2017-03-12,1,293912,57,14,28,2.0,2.0,0.0,0.0,Russia,19,61.753536,Georgia,12,74.14211999999998
2,2017-03-11,1,255025,2,21,61,3.0,3.0,0.0,0.0,Scotland,5,82.18324,England,2,91.01525
2,2017-03-18,1,255027,2,29,0,4.0,3.0,1.0,0.0,Scotland,5,82.18324,Italy,15,71.17023
22,2017-03-18,1,293914,22,38,25,,,,,Netherlands,31,53.334743,Switzerland,32,52.81574200000001
56,2017-03-18,1,293914,56,25,38,,,,,Switzerland,32,52.81574200000001,Netherlands,31,53.334743
9,2017-03-18,1,255029,9,20,18,2.0,2.0,2.0,0.0,France,8,81.20526,Wales,6,82.15765999999998
20,2017-03-18,1,255027,20,0,29,0.0,0.0,0.0,0.0,Italy,15,71.17023,Scotland,5,82.18324
4,2017-03-18,1,255029,4,18,20,0.0,0.0,6.0,0.0,Wales,6,82.15765999999998,France,8,81.20526
18,2017-03-18,1,293915,18,30,0,3.0,2.0,2.0,0.0,Spain,18,63.046665,Belgium,27,55.869354
21,2017-03-18,1,293915,21,0,30,0.0,0.0,0.0,0.0,Belgium,27,55.869354,Spain,18,63.046665
12,2017-03-19,1,293917,12,8,7,1.0,0.0,1.0,0.0,Romania,16,68.92950400000001,Georgia,12,74.14211999999998
84914,2017-03-28,1,294604,84914,24,25,,,,,Iran,-1,-1.0,Lebanon,-1,-1.0
113561,2017-03-28,1,294604,113561,25,24,,,,,Lebanon,-1,-1.0,Iran,-1,-1.0
81,2017-03-19,1,293917,81,7,8,1.0,1.0,0.0,0.0,Georgia,12,74.14211999999998,Romania,16,68.92950400000001
84916,2017-03-31,1,294606,84916,24,24,,,,,Uzbekistan,94,31.290405,Lebanon,-1,-1.0
113561,2017-03-31,1,294606,113561,24,24,,,,,Lebanon,-1,-1.0,Uzbekistan,94,31.290405
294101,2017-04-08,1,294937,294101,22,17,,,,,Gibraltar,-1,-1.0,Finland,100,28.707314
74,2017-04-08,1,294937,74,17,22,,,,,Finland,100,28.707314,Gibraltar,-1,-1.0
13,2017-04-08,1,293919,13,14,13,,,,,Poland,32,53.015877,Netherlands,29,53.98284
22,2017-04-08,1,293919,22,13,14,,,,,Netherlands,29,53.98284,Poland,32,53.015877
31,2017-05-06,1,293934,31,14,52,,,,,Sweden,58,43.991074,Lithuania,45,47.502094
49,2017-04-22,1,294611,49,29,47,5.0,2.0,0.0,0.0,Korea,28,55.502075,Japan,11,74.22459
91,2017-04-15,1,293922,91,54,3,,,,,Czechia,33,52.73218000000001,Latvia,52,45.628113
87,2017-04-15,1,293922,87,3,54,,,,,Latvia,52,45.628113,Czechia,33,52.73218000000001
90,2017-05-06,1,293934,90,52,14,,,,,Lithuania,45,47.502094,Sweden,58,43.991074
23,2017-04-22,1,294611,23,47,29,7.0,3.0,0.0,0.0,Japan,11,74.22459,Korea,28,55.502075
47,2017-04-29,1,293933,47,29,12,,,,,Serbia and Montenegro,-1,-1.0,Austria,83,35.96403
117532,2017-04-29,1,293932,117532,12,75,,,,,Estonia,-1,-1.0,Denmark,86,34.65923
30,2017-04-29,1,293932,30,75,12,,,,,Denmark,86,34.65923,Estonia,-1,-1.0
30,2017-04-22,1,293926,30,53,5,,,,,Denmark,87,33.94486,Finland,100,28.707314
85,2017-04-29,1,293933,85,12,29,,,,,Austria,83,35.96403,Serbia and Montenegro,-1,-1.0
74,2017-04-22,1,293926,74,5,53,,,,,Finland,100,28.707314,Denmark,87,33.94486
87,2017-04-29,1,293930,87,16,9,,,,,Latvia,52,45.628113,Sweden,57,44.586956
31,2017-04-29,1,293930,31,9,16,,,,,Sweden,57,44.586956,Latvia,52,45.628113
83,2017-04-29,1,293931,83,14,14,,,,,Croatia,56,44.635643,Malta,42,48.096523
108,2017-04-29,1,293931,108,14,14,,,,,Malta,42,48.096523,Croatia,56,44.635643
62,2017-04-29,1,294968,62,92,3,,,,,Zambia,82,36.453438,Rwanda,96,30.0
114,2017-04-29,1,294968,114,3,92,,,,,Rwanda,96,30.0,Zambia,82,36.453438
116,2017-04-30,1,294969,116,46,5,,,,,Ghana,-1,-1.0,Benin,-1,-1.0
115,2017-04-30,1,294969,115,5,46,,,,,Benin,-1,-1.0,Ghana,-1,-1.0
112,2017-05-06,1,294971,112,24,15,,,,,Turks and Caicos Islands,-1,-1.0,Dominican Republic,-1,-1.0
107,2017-05-06,1,294971,107,15,24,,,,,Dominican Republic,-1,-1.0,Turks and Caicos Islands,-1,-1.0
74,2017-05-06,1,293937,74,5,37,,,,,Finland,101,27.992945,Hungary,76,37.119663
89,2017-05-06,1,293937,89,37,5,,,,,Hungary,76,37.119663,Finland,101,27.992945
139,2017-05-06,1,293936,139,27,29,,,,,Cyprus,-1,-1.0,Croatia,56,44.68173
83,2017-05-06,1,293936,83,29,27,,,,,Croatia,56,44.68173,Cyprus,-1,-1.0
68,2017-05-06,1,293938,68,43,16,,,,,Norway,92,31.586391,Estonia,-1,-1.0
117532,2017-05-06,1,293938,117532,16,43,,,,,Estonia,-1,-1.0,Norway,92,31.586391
61,2017-05-06,1,293935,61,3,33,,,,,Luxembourg,63,40.62011,Czechia,33,52.73218000000001
91,2017-05-06,1,293935,91,33,3,,,,,Czechia,33,52.73218000000001,Luxembourg,63,40.62011
26,2017-05-13,1,294616,26,0,16,0.0,0.0,0.0,0.0,Hong Kong,26,56.499283,Japan,11,74.22459
116,2017-05-07,1,294972,116,10,0,,,,,Ghana,-1,-1.0,Togo,-1,-1.0
23,2017-05-13,1,294616,23,16,0,1.0,1.0,2.0,0.0,Japan,11,74.22459,Hong Kong,26,56.499283
111,2017-05-07,1,294972,111,0,10,,,,,Togo,-1,-1.0,Ghana,-1,-1.0
59,2017-05-13,1,294973,59,7,59,,,,,Bermuda,70,39.21682,Mexico,53,45.618473
78,2017-05-13,1,294973,78,59,7,,,,,Mexico,53,45.618473,Bermuda,70,39.21682
28,2017-05-13,1,295026,28,15,10,2.0,1.0,1.0,0.0,Chile,29,53.908646,Brazil,31,53.453453
91,2017-05-20,1,295073,91,48,14,,,,,Czechia,32,52.865368,Malta,43,48.050434
108,2017-05-20,1,295073,108,14,48,,,,,Malta,43,48.050434,Czechia,32,52.865368
33,2017-05-13,1,295026,33,10,15,1.0,1.0,1.0,0.0,Brazil,31,53.453453,Chile,29,53.908646
53,2017-05-13,1,295027,53,19,45,,,,,Paraguay,38,49.45664,Uruguay,21,61.242813
29,2017-05-13,1,295027,29,45,19,,,,,Uruguay,21,61.242813,Paraguay,38,49.45664
73,2017-05-13,1,294974,73,26,34,,,,,Barbados,78,36.94167,Guyana,55,45.353195
69,2017-05-13,1,294974,69,34,26,,,,,Guyana,55,45.353195,Barbados,78,36.94167
262051,2017-05-14,1,295071,262051,20,32,,,,,Montenegro,-1,-1.0,Slovakia,-1,-1.0
134,2017-05-14,1,295071,134,32,20,,,,,Slovakia,-1,-1.0,Montenegro,-1,-1.0
36,2017-05-14,1,294608,36,36,22,,,,,Malaysia,54,45.551292,United Arab Emirates,72,38.486984
133753,2017-05-14,1,294608,133753,22,36,,,,,United Arab Emirates,72,38.486984,Malaysia,54,45.551292
128,2017-05-17,1,295748,128,10,10,,,,,Niger,-1,-1.0,Burkina Faso,-1,-1.0
120,2017-05-17,1,295748,120,10,10,,,,,Burkina Faso,-1,-1.0,Niger,-1,-1.0
262051,2017-05-20,1,295074,262051,42,19,,,,,Montenegro,-1,-1.0,Bulgaria,97,29.937624
41,2017-05-20,1,295074,41,19,42,,,,,Bulgaria,97,29.937624,Montenegro,-1,-1.0
36,2017-05-20,1,294613,36,22,9,,,,,Malaysia,55,45.551292,Sri Lanka,39,49.259804
17,2017-05-20,1,294613,17,9,22,,,,,Sri Lanka,39,49.259804,Malaysia,55,45.551292
89,2017-05-20,1,295125,89,19,17,,,,,Hungary,75,37.700657,Bosnia and Herzegovina,-1,-1.0
88,2017-05-20,1,295125,88,17,19,,,,,Bosnia and Herzegovina,-1,-1.0,Hungary,75,37.700657
26,2017-06-03,1,294622,26,39,3,,,,,Hong Kong,25,58.2997,Korea,29,53.70165600000001
49,2017-06-03,1,294622,49,3,39,,,,,Korea,29,53.70165600000001,Hong Kong,25,58.2997
92,2017-05-20,1,294976,92,19,26,,,,,Bahamas,88,33.756924,Turks and Caicos Islands,-1,-1.0
112,2017-05-20,1,294976,112,26,19,,,,,Turks and Caicos Islands,-1,-1.0,Bahamas,88,33.756924
29,2017-05-20,1,295029,29,41,27,5.0,2.0,2.0,0.0,Uruguay,21,61.42489000000001,Brazil,33,52.798973
33,2017-05-20,1,295029,33,27,41,3.0,2.0,1.0,1.0,Brazil,33,52.798973,Uruguay,21,61.42489000000001
128,2017-05-24,1,295750,128,5,18,,,,,Niger,-1,-1.0,Mali,-1,-1.0
117,2017-05-24,1,295750,117,18,5,,,,,Mali,-1,-1.0,Niger,-1,-1.0
49,2017-05-27,1,294621,49,17,43,,,,,Korea,28,55.502075,Hong Kong,27,56.499283
26,2017-05-27,1,294621,26,43,17,,,,,Hong Kong,27,56.499283,Korea,28,55.502075
69,2017-06-10,1,294982,69,24,17,,,,,Guyana,54,45.812042,Trinidad and Tobago,-1,-1.0
70,2017-06-10,1,294982,70,17,24,,,,,Trinidad and Tobago,-1,-1.0,Guyana,54,45.812042
25,2017-06-10,1,294762,25,0,13,0.0,0.0,0.0,0.0,Canada,23,59.62689200000001,Georgia,12,72.92086
81,2017-06-10,1,294762,81,13,0,1.0,1.0,2.0,0.0,Georgia,12,72.92086,Canada,23,59.62689200000001
28,2017-06-03,1,295283,28,15,31,2.0,1.0,1.0,0.0,Chile,28,54.760597,Argentina,9,79.91386999999997
10,2017-06-03,1,295283,10,31,15,5.0,3.0,0.0,0.0,Argentina,9,79.91386999999997,Chile,28,54.760597
91,2017-05-27,1,295127,91,47,19,,,,,Czechia,31,53.19313,Hungary,70,38.56486500000001
11,2017-06-10,1,294761,11,19,55,2.0,2.0,0.0,0.0,United States of America,17,66.78546999999999,Ireland,4,84.66019
70,2017-05-27,1,294978,70,36,16,,,,,Trinidad and Tobago,-1,-1.0,Barbados,83,36.482822
73,2017-05-27,1,294978,73,16,36,,,,,Barbados,83,36.482822,Trinidad and Tobago,-1,-1.0
89,2017-05-27,1,295127,89,19,47,,,,,Hungary,70,38.56486500000001,Czechia,31,53.19313
3,2017-06-10,1,294761,3,55,19,9.0,5.0,0.0,0.0,Ireland,4,84.66019,United States of America,17,66.78546999999999
